31.9814 0.880022
32.0442 0.849933
32.1071 0.820465
32.1699 0.791732
32.2327 0.763846
32.2956 0.736915
32.3584 0.711044
32.4212 0.686333
32.4841 0.662878
32.5469 0.640771
32.6097 0.620099
32.6726 0.60094
32.7354 0.583371
32.7982 0.56746
32.8611 0.553268
32.9239 0.540851
32.9867 0.530258
33.0496 0.52153
33.1124 0.514701
33.1752 0.509798
33.2381 0.50684
33.3009 0.505838
33.3637 0.506796
33.4265 0.509711
33.4894 0.514571
33.5522 0.521358
33.615 0.530044
33.6779 0.540596
33.7407 0.552972
33.8035 0.567125
33.8664 0.582999
33.9292 0.600532
33.992 0.619656
34.0549 0.640295
34.1177 0.662371
34.1805 0.685797
34.2434 0.710481
34.3062 0.736327
34.369 0.763236
34.4319 0.791102
34.4947 0.819817
34.5575 0.84927
34.6204 0.879346
34.6832 0.909929
34.746 0.9409
34.8088 0.972139
34.8717 1.00353
34.9345 1.03494
34.9973 1.06625
35.0602 1.09735
35.123 1.12812
35.1858 1.15843
35.2487 1.18816
35.3115 1.21721
35.3743 1.24546
35.4372 1.2728
35.5 1.29913
35.5628 1.32435
35.6257 1.34835
35.6885 1.37106
35.7513 1.39237
35.8142 1.41221
35.877 1.4305
35.9398 1.44717
36.0027 1.46216
36.0655 1.47542
36.1283 1.48688
36.1911 1.4965
36.254 1.50426
36.3168 1.51012
36.3796 1.51405
36.4425 1.51604
36.5053 1.51609
36.5681 1.51419
36.631 1.51035
36.6938 1.50459
36.7566 1.49693
36.8195 1.48739
36.8823 1.47602
36.9451 1.46286
37.008 1.44795
37.0708 1.43136
37.1336 1.41314
37.1965 1.39338
37.2593 1.37214
37.3221 1.3495
37.385 1.32556
37.4478 1.3004
37.5106 1.27412
37.5734 1.24683
37.6363 1.21862
37.6991 1.18961
37.7619 1.1599
37.8248 1.12962
37.8876 1.09888
37.9504 1.06779
38.0133 1.03648
38.0761 1.00507
38.1389 0.973679
38.2018 0.94243
38.2646 0.911443
38.3274 0.880838
38.3903 0.850735
38.4531 0.821249
38.5159 0.792494
38.5788 0.764584
38.6416 0.737626
38.7044 0.711725
38.7673 0.686981
38.8301 0.663492
38.8929 0.641348
38.9557 0.620635
39.0186 0.601435
39.0814 0.583822
39.1442 0.567865
39.2071 0.553627
39.2699 0.541162
39.3327 0.530519
39.3956 0.52174
39.4584 0.51486
39.5212 0.509905
39.5841 0.506894
39.6469 0.505839
39.7097 0.506745
39.7726 0.509607
39.8354 0.514415
39.8982 0.52115
39.9611 0.529785
40.0239 0.540288
40.0867 0.552616
40.1496 0.566721
40.2124 0.58255
40.2752 0.600039
40.338 0.619121
40.4009 0.639721
40.4637 0.661759
40.5265 0.68515
40.5894 0.709801
40.6522 0.735618
40.715 0.762499
40.7779 0.790341
40.8407 0.819035
40.9035 0.848469
40.9664 0.87853
41.0292 0.909101
41.092 0.940063
41.1549 0.971297
41.2177 1.00268
41.2805 1.03409
41.3434 1.06541
41.4062 1.09652
41.469 1.1273
41.5319 1.15762
41.5947 1.18737
41.6575 1.21644
41.7204 1.24471
41.7832 1.27208
41.846 1.29844
41.9088 1.32369
41.9717 1.34773
42.0345 1.37046
42.0973 1.39181
42.1602 1.41169
42.223 1.43003
42.2858 1.44675
